Wed Mar 12 13:46:48 2025    cnv_purple_profile

         506475981 function calls (494362664 primitive calls) in 691.605 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.003    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colorbar.py:1162(_reset_locator_formatter_scale)
       74    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/accessor.py:220(__get__)
        6    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backends/backend_svg.py:290(__init__)
      128    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/transforms.py:2779(get_transformed_points_and_affine)
        2    0.000    0.000    0.003    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backends/backend_svg.py:344(finalize)
     5591    0.003    0.000    0.003    0.000 {method 'insert' of 'list' objects}
      372    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:973(sort)
        1    0.000    0.000    0.003    0.003 /u/ibancarz/git/djerba/src/lib/djerba/core/main.py:42(__init__)
      360    0.003    0.000    0.003    0.000 {built-in method _operator.mul}
     1266    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/collections.py:801(get_edgecolor)
      840    0.003    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/base.py:7679(<listcomp>)
       14    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/series.py:2528(duplicated)
     2754    0.003    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/blocks.py:1262(_slice)
        4    0.000    0.000    0.003    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/frame.py:5433(drop)
       88    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/base.py:7750(_maybe_try_sort)
        4    0.000    0.000    0.003    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/generic.py:4757(drop)
      202    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backends/backend_svg.py:251(_generate_transform)
      368    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/groupby/grouper.py:1084(_convert_grouper)
      334    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/ma/core.py:3150(<listcomp>)
      540    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/ops/array_ops.py:507(maybe_prepare_scalar_for_op)
     2028    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/blocks.py:219(_can_consolidate)
      858    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/arraylike.py:332(<listcomp>)
       34    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/multi.py:325(__new__)
       24    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/arrays/categorical.py:2917(codes)
      194    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/axis.py:1943(set_minor_formatter)
      964    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/transforms.py:1836(is_separable)
     1848    0.003    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mizani/breaks.py:753(coverage)
       34    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/managers.py:1216(_iset_split_block)
        2    0.000    0.000    0.003    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backends/backend_svg.py:628(_write_clips)
      106    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/reshape/concat.py:494(_clean_keys_and_objs)
      102    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/logging/__init__.py:1066(__init__)
      167    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/configparser.py:393(before_get)
        8    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/themes/theme.py:314(rcParams)
        4    0.000    0.000    0.003    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/groupby/generic.py:1939(__getitem__)
       18    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/base.py:378(interleaved_dtype)
       88    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/base.py:2817(hasnans)
       57    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mako/lexer.py:276(match_tag_start)
      176    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/lines.py:732(_get_transformed_path)
       92    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/_mpl/_plot_side_space.py:877(get_artist_right_x)
      104    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/dtypes.py:243(_from_values_or_dtype)
      380    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/ma/core.py:1583(_shrink_mask)
      300    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/base.py:294(is_dtype)
        4    0.000    0.000    0.003    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colorbar.py:1059(_process_values)
        4    0.000    0.000    0.003    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/computation/engines.py:133(evaluate)
        4    0.000    0.000    0.003    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/base.py:232(__getitem__)
      960    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/collections.py:574(get_offsets)
        4    0.000    0.000    0.003    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/computation/expr.py:811(__call__)
      236    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/_mpl/_plot_side_space.py:724(<genexpr>)
        8    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/gridspec.py:498(get_subplot_params)
      320    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/collections.py:442(set_pickradius)
       10    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/generic.py:5663(_reindex_with_indexers)
      184    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mizani/utils.py:91(round_any)
      100    0.003    0.000    0.003    0.000 {method 'show_text' of 'cairo.Context' objects}
     9426    0.003    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexing.py:941(<genexpr>)
     2660    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/scales/range.py:33(is_empty)
       50    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/computation/parsing.py:99(clean_column_name)
     1845    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/sre_parse.py:255(get)
      894    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/ma/core.py:1349(_replace_dtype_fields)
       36    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/arrays/_mixins.py:157(take)
     1932    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/artist.py:266(<genexpr>)
      348    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/groupby/ops.py:1191(_get_splitter)
      612    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/transforms.py:2208(<lambda>)
      586    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/arrays/categorical.py:862(codes)
     1392    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/blocks.py:2372(iget)
      304    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/posixpath.py:71(join)
       30    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/construction.py:237(ndarray_to_mgr)
      508    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/axes/_base.py:2635(<listcomp>)
     1912    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/_core/numeric.py:1439(<listcomp>)
      194    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/ticker.py:2108(_staircase)
      220    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexes/range.py:237(_data)
     2480    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/backend_bases.py:376(cycle_or_default)
      636    0.001    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colors.py:814(__copy__)
      102    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/logging/__init__.py:872(__init__)
       54    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mako/codegen.py:871(visitText)
        8    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/gettext.py:741(gettext)
        8    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/generic.py:603(_get_axis_resolvers)
      788    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/themes/themeable.py:415(is_blank)
        8    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/gettext.py:664(dgettext)
     1356    0.002    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/text.py:687(_get_wrapped_text)
      168    0.000    0.000    0.003    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/markers.py:345(get_transform)
      970    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/logging/__init__.py:1455(debug)
       16    0.000    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/argparse.py:1392(add_argument)
     5084    0.002    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/axis.py:713(<genexpr>)
        6    0.000    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/colors.py:2300(inverse)
     1766    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
        8    0.000    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/gettext.py:583(translation)
      132    0.000    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/lines.py:717(_transform_path)
        1    0.002    0.002    0.002    0.002 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/font_manager.py:1554(_get_font)
     1038    0.002    0.000    0.002    0.000 {method 'sort' of 'numpy.ndarray' objects}
      964    0.002    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/cbook.py:169(__getitem__)
     2226    0.002    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/ma/core.py:3756(_get_data)
     1264    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/apply.py:852(res_columns)
       84    0.000    0.000    0.002    0.000 {method 'clip' of 'numpy.ndarray' objects}
       66    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/sre_compile.py:560(_compile_info)
        4    0.000    0.000    0.002    0.001 /u/ibancarz/git/djerba/src/lib/djerba/util/image_to_base64.py:18(__init__)
   326/64    0.000    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/mako/_ast_util.py:131(visit)
      464    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/jsonschema/validators.py:283(__attrs_post_init__)
     6136    0.002    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/_core/multiarray.py:1101(copyto)
        1    0.000    0.000    0.002    0.002 /u/ibancarz/git/djerba/src/lib/djerba/core/configure.py:326(find_author)
        8    0.000    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/gettext.py:542(find)
      348    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/groupby/ops.py:639(group_keys_seq)
      158    0.000    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/plotnine/mapping/aes.py:214(__init__)
    10695    0.002    0.000    0.002    0.000 {method 'clear' of 'dict' objects}
      250    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/tokenize.py:431(_tokenize)
      526    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/urllib/parse.py:505(urlunsplit)
       12    0.000    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/_core/arrayprint.py:1561(_array_repr_implementation)
      864    0.002    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/internals/managers.py:480(is_view)
      872    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/array_algos/putmask.py:115(extract_bool_array)
       22    0.000    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/jsonschema/_keywords.py:337(anyOf)
        3    0.000    0.000    0.002    0.001 /u/ibancarz/git/djerba/src/lib/djerba/core/configure.py:244(validate_full_config)
      788    0.002    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/_core/_asarray.py:109(<setcomp>)
     1056    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/oncokb-annotator-3.3.1/lib/python3.10/site-packages/matplotlib/ticker.py:318(__call__)
       16    0.000    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/python-3.10.6/lib/python3.10/_collections_abc.py:986(update)
      636    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/indexers/utils.py:371(check_key_length)
        4    0.000    0.000    0.002    0.001 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/djerba-1.8.1/lib/python3.10/site-packages/lets_plot/plot/geom.py:3148(geom_abline)
       84    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/numpy/_core/_methods.py:100(_clip)
       96    0.001    0.000    0.002    0.000 /.mounts/labs/gsi/modulator/sw/Ubuntu20.04/gsi-qc-etl-1.33/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:878(infer_dtype_from_array)
